route_id,bus_route,distance_km,travel_time _minutes,bus_type,bus_type_num,fare_lkr,traffic_level,traffic_level_num,direction,direction_num,time_slot,time_slot_num,age_group,age_group_num,fuel_cost_lkr_per_l,distance_per_litre_km_per_l,est_fuel_cost_per_trip_lkr,frequency_per_day,passenger_count
2,Galle - Unawatuna,8,25,Normal,1,5,Medium,2,Down,2,15:00-17:59,5,Youth,2,279.61,7.69,291.06,60,73
28,Negombo - Colombo,40,90,Expressway,2,126,Low,1,Down,2,09:00-11:59,3,Adult,3,291.21,6.5,1792.68,40,40
20,Matara - Weligama,30,50,Normal,1,70,Medium,2,Down,2,18:00-20:59,6,Youth,2,275.8,5.42,1527.71,28,52
51,Colombo - Ratnapura,85,130,Expressway,2,290,High,3,Up,1,21:00-23:59,7,Adult,3,266.24,4.55,4978.07,20,51
1,Kandy - Peradeniya,5,15,Luxury,4,5,Medium,2,Up,1,12:00-14:59,4,Senior,4,277.79,6.44,215.65,150,30
5,Colombo - Maharagama,16,45,Normal,1,15,High,3,Down,2,12:00-14:59,4,Child,1,263.22,6.5,648.33,80,54
78,Colombo - Polonnaruwa,210,280,Normal,1,520,Medium,2,Up,1,09:00-11:59,3,Adult,3,273.32,3.99,14394.95,12,57
25,Colombo - Gampaha,37,70,Luxury,4,170,Low,1,Up,1,18:00-20:59,6,Youth,2,277.33,5.38,1905.77,45,28
91,Batticaloa - Colombo,320,450,Expressway,2,1333,High,3,Down,2,09:00-11:59,3,Youth,2,284.75,3.64,25063.87,5,41
10,Kuliyapitiya - Kurunegala,22,40,Luxury,4,84,High,3,Down,2,15:00-17:59,5,Youth,2,284.15,6.97,896.48,24,37
28,Negombo - Colombo,40,90,Normal,1,105,High,3,Up,1,18:00-20:59,6,Youth,2,277.73,5.6,1984.99,40,59
62,Jaffna - Vavuniya,120,180,Semi-Luxury,3,513,Medium,2,Up,1,06:00-08:59,2,Youth,2,266.11,4.18,7630.6,18,48
7,Colombo - Piliyandala,20,50,Expressway,2,48,Low,1,Down,2,00:00-05:59,1,Youth,2,282.59,6.23,907.46,35,47
20,Matara - Weligama,30,50,Luxury,4,75,Low,1,Up,1,12:00-14:59,4,Senior,4,288.74,6.49,1334.37,28,30
5,Colombo - Maharagama,16,45,Expressway,2,45,High,3,Up,1,21:00-23:59,7,Youth,2,272.33,6.18,705.11,80,51
5,Colombo - Maharagama,16,45,Semi-Luxury,3,41,Low,1,Up,1,09:00-11:59,3,Adult,3,283.02,7.24,625.51,80,40
57,Kurunegala - Colombo,100,150,Normal,1,142,Medium,2,Up,1,15:00-17:59,5,Child,1,281.51,4.54,6194.91,20,55
17,Wariyapola - Kurunegala,28,50,Luxury,4,65,Low,1,Down,2,15:00-17:59,5,Child,1,273.26,5.48,1395.29,20,31
1,Kandy - Peradeniya,5,15,Luxury,4,5,High,3,Down,2,06:00-08:59,2,Child,1,278.22,7.7,180.68,150,39
33,Badulla - Nuwara Eliya,45,60,Normal,1,107,High,3,Up,1,15:00-17:59,5,Adult,3,271.88,5.95,2055.84,18,73
25,Colombo - Gampaha,37,70,Semi-Luxury,3,135,Medium,2,Up,1,21:00-23:59,7,Youth,2,267.09,4.77,2073.19,45,36
47,Kandy - Kurunegala,80,110,Normal,1,206,High,3,Up,1,18:00-20:59,6,Adult,3,265.78,5.64,3768.81,16,55
42,Hambantota - Matara (via A2),70,90,Normal,1,112,Medium,2,Up,1,21:00-23:59,7,Child,1,258.88,4.36,4153.19,15,55
8,Ella - Bandarawela,20,35,Normal,1,25,High,3,Up,1,00:00-05:59,1,Senior,4,262.24,5.69,922.38,20,51
68,Colombo - Galle,135,210,Normal,1,386,Medium,2,Up,1,00:00-05:59,1,Youth,2,271.68,3.91,9372.23,30,52
17,Wariyapola - Kurunegala,28,50,Normal,1,56,Medium,2,Up,1,09:00-11:59,3,Adult,3,275.04,5.85,1315.81,20,56
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,52,Medium,2,Down,2,18:00-20:59,6,Adult,3,281.06,6.08,831.83,60,40
12,Habarana - Sigiriya,23,35,Semi-Luxury,3,79,High,3,Up,1,09:00-11:59,3,Adult,3,270.3,5.35,1162.67,30,41
54,Monaragala - Badulla,90,150,Luxury,4,464,Low,1,Up,1,09:00-11:59,3,Adult,3,276.24,4.31,5769.81,10,25
89,Trincomalee - Colombo,300,420,Semi-Luxury,3,840,Medium,2,Up,1,00:00-05:59,1,Senior,4,276.22,3.19,25985.18,6,39
78,Colombo - Polonnaruwa,210,280,Normal,1,576,Medium,2,Down,2,00:00-05:59,1,Adult,3,278.32,3.99,14644.9,12,55
25,Colombo - Gampaha,37,70,Normal,1,106,High,3,Up,1,21:00-23:59,7,Adult,3,265.92,4.41,2230.42,45,52
10,Kuliyapitiya - Kurunegala,22,40,Normal,1,49,Medium,2,Up,1,12:00-14:59,4,Adult,3,273.7,6.26,962.44,24,60
13,Ella - Badulla,25,40,Normal,1,59,High,3,Down,2,00:00-05:59,1,Youth,2,292.93,5.63,1299.92,20,48
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,09:00-11:59,3,Adult,3,266.82,8.74,152.61,150,45
44,Nuwara Eliya - Kandy,75,120,Normal,1,205,Low,1,Down,2,00:00-05:59,1,Adult,3,267.92,3.54,5681.11,12,60
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,18:00-20:59,6,Youth,2,281.41,7.87,178.68,150,47
15,Galle - Hikkaduwa,25,60,Normal,1,60,Low,1,Up,1,15:00-17:59,5,Youth,2,277.45,4.97,1396.98,30,72
74,Nuwara Eliya - Colombo,180,300,Normal,1,546,High,3,Down,2,00:00-05:59,1,Adult,3,276.21,3.47,14347.55,6,59
51,Colombo - Ratnapura,85,130,Luxury,4,369,Low,1,Down,2,21:00-23:59,7,Adult,3,283.52,4.28,5632.43,20,27
1,Kandy - Peradeniya,5,15,Expressway,2,6,High,3,Up,1,09:00-11:59,3,Youth,2,274.68,7.67,179.01,150,47
20,Matara - Weligama,30,50,Normal,1,49,High,3,Up,1,06:00-08:59,2,Senior,4,278.65,6.23,1340.76,28,69
25,Colombo - Gampaha,37,70,Normal,1,96,Low,1,Up,1,18:00-20:59,6,Adult,3,270.28,5.03,1989.27,45,60
6,Colombo - Moratuwa,18,50,Luxury,4,74,High,3,Up,1,06:00-08:59,2,Adult,3,296.43,5.82,917.02,60,36
30,Kandy - Nawalapitiya,40,80,Normal,1,47,Medium,2,Down,2,09:00-11:59,3,Child,1,276.21,5.35,2063.64,22,60
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Low,1,Down,2,09:00-11:59,3,Senior,4,278.06,7.96,174.67,150,41
30,Kandy - Nawalapitiya,40,80,Normal,1,113,Low,1,Down,2,18:00-20:59,6,Adult,3,282.63,5.17,2185.55,22,58
73,Colombo - Puttalam,160,210,Luxury,4,786,High,3,Up,1,09:00-11:59,3,Youth,2,287.36,4.9,9383.23,10,29
5,Colombo - Maharagama,16,45,Semi-Luxury,3,54,Low,1,Up,1,15:00-17:59,5,Adult,3,279.78,6.53,685.86,80,48
2,Galle - Unawatuna,8,25,Luxury,4,10,Low,1,Up,1,18:00-20:59,6,Youth,2,268.67,6.89,312.13,60,32
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,15:00-17:59,5,Adult,3,268.7,8.02,167.44,150,60
26,Colombo - Negombo,40,90,Expressway,2,85,High,3,Down,2,09:00-11:59,3,Senior,4,275.53,5.54,1989.41,40,47
19,Tissamaharama - Kataragama,30,45,Normal,1,36,Low,1,Down,2,12:00-14:59,4,Child,1,283.57,6.47,1314.8,22,54
46,Colombo - Chilaw,80,120,Expressway,2,191,High,3,Down,2,15:00-17:59,5,Senior,4,264.65,5.04,4203.31,18,54
5,Colombo - Maharagama,16,45,Normal,1,27,Low,1,Up,1,21:00-23:59,7,Adult,3,295.16,6.64,710.79,80,49
68,Colombo - Galle,135,210,Normal,1,452,High,3,Down,2,06:00-08:59,2,Adult,3,276.25,3.71,10049,30,68
1,Kandy - Peradeniya,5,15,Normal,1,6,High,3,Down,2,21:00-23:59,7,Adult,3,263.85,7.52,175.35,150,41
19,Tissamaharama - Kataragama,30,45,Normal,1,42,Medium,2,Down,2,15:00-17:59,5,Senior,4,267.17,6.16,1301.31,22,66
4,Colombo - Wattala,15,40,Normal,1,17,High,3,Up,1,18:00-20:59,6,Senior,4,280.97,6.91,609.88,70,49
16,Colombo - Panadura,27,60,Luxury,4,95,Low,1,Up,1,00:00-05:59,1,Adult,3,284.55,5.56,1382.84,50,33
15,Galle - Hikkaduwa,25,60,Normal,1,64,Medium,2,Down,2,06:00-08:59,2,Youth,2,286.18,6.13,1166.58,30,55
4,Colombo - Wattala,15,40,Normal,1,15,High,3,Up,1,00:00-05:59,1,Senior,4,286.49,7.13,603.09,70,52
1,Kandy - Peradeniya,5,15,Normal,1,7,Medium,2,Up,1,18:00-20:59,6,Adult,3,272.93,7.43,183.66,150,55
90,Colombo - Batticaloa,320,450,Normal,1,974,Medium,2,Down,2,00:00-05:59,1,Adult,3,279.17,3.73,23941.5,6,53
18,Kurunegala - Melsiripura,30,50,Normal,1,61,Medium,2,Up,1,15:00-17:59,5,Youth,2,295.57,5.87,1510.51,20,68
66,Hambantota - Galle,130,180,Semi-Luxury,3,575,High,3,Up,1,00:00-05:59,1,Youth,2,289.22,4.05,9273.76,10,38
51,Colombo - Ratnapura,85,130,Semi-Luxury,3,298,Low,1,Down,2,18:00-20:59,6,Adult,3,300,4.27,5975.98,20,39
31,Puttalam - Chilaw,40,60,Normal,1,107,Low,1,Down,2,09:00-11:59,3,Adult,3,268.94,5.42,1983.93,20,54
68,Colombo - Galle,135,210,Expressway,2,341,Medium,2,Up,1,21:00-23:59,7,Senior,4,267.15,3.3,10927.79,30,40
17,Wariyapola - Kurunegala,28,50,Normal,1,35,Low,1,Down,2,21:00-23:59,7,Child,1,280.99,7.22,1090.43,20,48
5,Colombo - Maharagama,16,45,Luxury,4,55,High,3,Up,1,00:00-05:59,1,Adult,3,276.05,7.33,602.7,80,29
60,Colombo - Kandy,120,180,Normal,1,380,Medium,2,Down,2,06:00-08:59,2,Adult,3,283.57,3.51,9696.05,20,73
50,Colombo - Chilaw (fast),80,120,Normal,1,215,Medium,2,Up,1,09:00-11:59,3,Adult,3,260.71,5.28,3948.3,12,53
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,168,Medium,2,Down,2,06:00-08:59,2,Adult,3,281.89,5.3,2125.99,22,43
2,Galle - Unawatuna,8,25,Luxury,4,8,Medium,2,Up,1,09:00-11:59,3,Adult,3,279.42,7.77,287.57,60,25
60,Colombo - Kandy,120,180,Normal,1,336,Medium,2,Down,2,18:00-20:59,6,Adult,3,288.27,3.76,9196.33,20,63
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,09:00-11:59,3,Youth,2,277.84,8.73,159.21,150,60
57,Kurunegala - Colombo,100,150,Semi-Luxury,3,260,Low,1,Down,2,21:00-23:59,7,Senior,4,277.85,4.12,6746.46,20,43
73,Colombo - Puttalam,160,210,Expressway,2,585,Low,1,Down,2,18:00-20:59,6,Adult,3,277.58,4.18,10618.12,10,42
80,Jaffna - Anuradhapura,210,360,Normal,1,670,High,3,Down,2,15:00-17:59,5,Adult,3,283.81,3.83,15566.2,8,72
18,Kurunegala - Melsiripura,30,50,Normal,1,70,High,3,Up,1,09:00-11:59,3,Youth,2,261.69,5.08,1545.4,20,50
4,Colombo - Wattala,15,40,Expressway,2,22,High,3,Up,1,12:00-14:59,4,Senior,4,287.99,6.84,631.17,70,40
35,Colombo - Avissawella,48,110,Semi-Luxury,3,192,Low,1,Down,2,00:00-05:59,1,Adult,3,260.12,5.08,2455.54,30,39
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Up,1,18:00-20:59,6,Adult,3,276.05,8.07,171.07,150,59
4,Colombo - Wattala,15,40,Normal,1,15,Medium,2,Down,2,00:00-05:59,1,Senior,4,283.37,6.1,696.37,70,61
1,Kandy - Peradeniya,5,15,Normal,1,6,Medium,2,Down,2,15:00-17:59,5,Adult,3,279.07,8.65,161.39,150,70
16,Colombo - Panadura,27,60,Semi-Luxury,3,97,High,3,Up,1,09:00-11:59,3,Adult,3,272,6.25,1174.86,50,45
27,Colombo - Kalutara,40,60,Luxury,4,79,Low,1,Down,2,00:00-05:59,1,Child,1,262.78,4.91,2139.05,30,35
5,Colombo - Maharagama,16,45,Normal,1,32,Low,1,Up,1,06:00-08:59,2,Adult,3,276.42,6.31,701.25,80,66
37,Polonnaruwa - Anuradhapura,60,50,Normal,1,101,Medium,2,Down,2,21:00-23:59,7,Senior,4,285.69,5.58,3069.38,20,53
21,Galle - Matara,35,50,Normal,1,75,Medium,2,Up,1,18:00-20:59,6,Adult,3,276.62,4.32,2238.74,20,54
58,Vavuniya - Mannar,100,150,Normal,1,190,Medium,2,Up,1,09:00-11:59,3,Senior,4,259.67,5.16,5036.71,8,56
67,Negombo - Kurunegala,130,180,Luxury,4,604,Medium,2,Up,1,06:00-08:59,2,Adult,3,288.04,4.54,8250.73,12,37
6,Colombo - Moratuwa,18,50,Luxury,4,62,Medium,2,Down,2,15:00-17:59,5,Adult,3,282.32,6.71,757.65,60,39
59,Trincomalee - Habarana,110,140,Semi-Luxury,3,473,Medium,2,Down,2,09:00-11:59,3,Youth,2,268.76,4.85,6097.59,10,45
56,Colombo - Kurunegala,100,150,Luxury,4,500,Medium,2,Down,2,06:00-08:59,2,Adult,3,282.19,3.92,7198.6,25,39
16,Colombo - Panadura,27,60,Normal,1,74,High,3,Up,1,15:00-17:59,5,Youth,2,261.1,5.96,1183.45,50,60
56,Colombo - Kurunegala,100,150,Expressway,2,356,Medium,2,Down,2,09:00-11:59,3,Adult,3,275.37,4.48,6149.43,25,36
29,Chilaw - Negombo,40,60,Semi-Luxury,3,177,High,3,Up,1,00:00-05:59,1,Adult,3,276.94,5.91,1874.56,20,40
30,Kandy - Nawalapitiya,40,80,Normal,1,99,Medium,2,Up,1,06:00-08:59,2,Adult,3,275.71,6.1,1809.32,22,64
66,Hambantota - Galle,130,180,Normal,1,391,Medium,2,Down,2,21:00-23:59,7,Adult,3,286.48,4.39,8490.33,10,54
57,Kurunegala - Colombo,100,150,Luxury,4,607,Low,1,Up,1,09:00-11:59,3,Adult,3,269.05,4.69,5741.28,20,26
6,Colombo - Moratuwa,18,50,Normal,1,16,Medium,2,Down,2,12:00-14:59,4,Child,1,278.35,6.62,757.12,60,54
56,Colombo - Kurunegala,100,150,Normal,1,141,High,3,Down,2,18:00-20:59,6,Child,1,268.62,3.96,6775.19,25,53
1,Kandy - Peradeniya,5,15,Normal,1,6,Medium,2,Up,1,15:00-17:59,5,Youth,2,271.55,8.44,160.83,150,75
29,Chilaw - Negombo,40,60,Normal,1,93,High,3,Up,1,21:00-23:59,7,Adult,3,262.26,5.7,1840.52,20,55
25,Colombo - Gampaha,37,70,Semi-Luxury,3,84,High,3,Up,1,00:00-05:59,1,Senior,4,275.01,5.51,1845.11,45,45
42,Hambantota - Matara (via A2),70,90,Semi-Luxury,3,333,High,3,Up,1,15:00-17:59,5,Youth,2,281.12,4.55,4322.55,15,52
20,Matara - Weligama,30,50,Luxury,4,82,Low,1,Down,2,09:00-11:59,3,Senior,4,275.54,6.19,1334.93,28,29
13,Ella - Badulla,25,40,Normal,1,29,Low,1,Up,1,12:00-14:59,4,Child,1,275.82,6.03,1143.09,20,62
5,Colombo - Maharagama,16,45,Normal,1,27,High,3,Up,1,12:00-14:59,4,Adult,3,278.49,6.2,719.2,80,48
90,Colombo - Batticaloa,320,450,Expressway,2,1472,Medium,2,Down,2,12:00-14:59,4,Adult,3,291.35,3.37,27661.27,6,51
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,15:00-17:59,5,Youth,2,282.38,7.47,189.07,150,64
66,Hambantota - Galle,130,180,Normal,1,338,Medium,2,Up,1,12:00-14:59,4,Adult,3,268.26,4.13,8453.62,10,58
9,Sigiriya - Dambulla,20,30,Luxury,4,74,High,3,Down,2,21:00-23:59,7,Adult,3,283.23,6.95,814.66,30,27
48,Kurunegala - Kandy,80,110,Normal,1,226,High,3,Down,2,18:00-20:59,6,Adult,3,291.56,5.33,4375.97,18,52
15,Galle - Hikkaduwa,25,60,Normal,1,59,Medium,2,Up,1,18:00-20:59,6,Youth,2,281.62,5.78,1218.63,30,60
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,09:00-11:59,3,Youth,2,277.79,8.01,173.47,150,50
38,Kandy - Dambulla,70,110,Normal,1,99,Medium,2,Up,1,06:00-08:59,2,Child,1,286.14,5.27,3800.6,18,72
17,Wariyapola - Kurunegala,28,50,Normal,1,29,Medium,2,Up,1,21:00-23:59,7,Child,1,268.84,5.59,1346.76,20,51
7,Colombo - Piliyandala,20,50,Normal,1,46,Low,1,Up,1,06:00-08:59,2,Adult,3,273.51,5.74,952.35,35,70
5,Colombo - Maharagama,16,45,Normal,1,21,Low,1,Up,1,06:00-08:59,2,Senior,4,279.48,6.85,652.67,80,54
89,Trincomalee - Colombo,300,420,Normal,1,925,Medium,2,Up,1,12:00-14:59,4,Youth,2,269.39,3.77,21411.17,6,56
92,Colombo - Jaffna,400,480,Luxury,4,1959,Low,1,Down,2,09:00-11:59,3,Adult,3,277.63,3.45,32160.67,8,28
26,Colombo - Negombo,40,90,Normal,1,50,Low,1,Down,2,06:00-08:59,2,Child,1,283.53,5.93,1912.72,40,75
1,Kandy - Peradeniya,5,15,Normal,1,8,Medium,2,Down,2,06:00-08:59,2,Adult,3,278.05,7.78,178.63,150,58
31,Puttalam - Chilaw,40,60,Luxury,4,168,Medium,2,Up,1,18:00-20:59,6,Youth,2,281.24,6.17,1822.41,20,24
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,6,Low,1,Up,1,15:00-17:59,5,Adult,3,258.36,7.15,180.58,150,51
81,Polonnaruwa - Colombo,210,280,Semi-Luxury,3,862,Low,1,Down,2,12:00-14:59,4,Adult,3,276.98,4.1,14197,10,41
1,Kandy - Peradeniya,5,15,Normal,1,6,Medium,2,Up,1,00:00-05:59,1,Adult,3,271.49,7.58,179.17,150,51
29,Chilaw - Negombo,40,60,Semi-Luxury,3,145,Low,1,Down,2,06:00-08:59,2,Adult,3,285.49,5.26,2169.48,20,50
44,Nuwara Eliya - Kandy,75,120,Expressway,2,309,Medium,2,Up,1,18:00-20:59,6,Adult,3,292.69,4,5488.4,12,40
1,Kandy - Peradeniya,5,15,Expressway,2,6,High,3,Down,2,21:00-23:59,7,Youth,2,271,8.14,166.39,150,46
22,Kandy - Matale,35,50,Luxury,4,128,Low,1,Down,2,15:00-17:59,5,Adult,3,274.41,5.17,1857.1,25,28
2,Galle - Unawatuna,8,25,Normal,1,5,Low,1,Down,2,18:00-20:59,6,Youth,2,273.67,7.52,291.15,60,56
42,Hambantota - Matara (via A2),70,90,Luxury,4,354,Low,1,Up,1,15:00-17:59,5,Youth,2,280.51,4.76,4123.97,15,26
22,Kandy - Matale,35,50,Normal,1,87,Medium,2,Down,2,18:00-20:59,6,Adult,3,268.54,5.73,1639.22,25,56
1,Kandy - Peradeniya,5,15,Luxury,4,5,High,3,Down,2,18:00-20:59,6,Child,1,277.24,6.98,198.71,150,29
15,Galle - Hikkaduwa,25,60,Normal,1,61,High,3,Down,2,06:00-08:59,2,Adult,3,272.15,6.06,1123.24,30,61
6,Colombo - Moratuwa,18,50,Expressway,2,56,High,3,Down,2,15:00-17:59,5,Adult,3,276.25,6.74,737.58,60,54
5,Colombo - Maharagama,16,45,Normal,1,30,Low,1,Down,2,06:00-08:59,2,Youth,2,278.84,7.22,617.98,80,60
4,Colombo - Wattala,15,40,Normal,1,24,High,3,Down,2,00:00-05:59,1,Adult,3,296.37,6.93,641.86,70,53
12,Habarana - Sigiriya,23,35,Normal,1,51,Low,1,Up,1,06:00-08:59,2,Adult,3,260.6,6.51,920.85,30,66
11,Colombo - Homagama,23,55,Normal,1,26,High,3,Down,2,09:00-11:59,3,Senior,4,272.29,5.7,1099.27,40,48
22,Kandy - Matale,35,50,Normal,1,49,Medium,2,Up,1,06:00-08:59,2,Senior,4,280.34,5.16,1899.83,25,60
51,Colombo - Ratnapura,85,130,Normal,1,144,Medium,2,Up,1,12:00-14:59,4,Senior,4,276.17,4.18,5611.88,20,54
44,Nuwara Eliya - Kandy,75,120,Expressway,2,262,Low,1,Down,2,18:00-20:59,6,Youth,2,276.4,4.4,4708.07,12,47
11,Colombo - Homagama,23,55,Normal,1,26,Low,1,Down,2,06:00-08:59,2,Child,1,284.39,6.68,978.69,40,57
18,Kurunegala - Melsiripura,30,50,Normal,1,75,High,3,Down,2,12:00-14:59,4,Adult,3,273.06,5.68,1442.83,20,53
15,Galle - Hikkaduwa,25,60,Luxury,4,94,Low,1,Down,2,06:00-08:59,2,Adult,3,279.13,6.21,1123.91,30,38
63,Batticaloa - Trincomalee,120,150,Expressway,2,407,Medium,2,Up,1,18:00-20:59,6,Youth,2,269.88,5,6481.68,14,46
1,Kandy - Peradeniya,5,15,Luxury,4,6,High,3,Up,1,21:00-23:59,7,Adult,3,273.09,8.47,161.15,150,28
2,Galle - Unawatuna,8,25,Expressway,2,8,High,3,Down,2,15:00-17:59,5,Adult,3,270.48,9.17,236,60,48
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,15:00-17:59,5,Youth,2,283.49,8.67,163.42,150,60
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Up,1,15:00-17:59,5,Youth,2,287.1,9.03,158.9,150,32
42,Hambantota - Matara (via A2),70,90,Expressway,2,150,Low,1,Up,1,12:00-14:59,4,Senior,4,279.77,4.57,4288.36,15,46
71,Kandy - Badulla,160,210,Normal,1,222,Low,1,Up,1,06:00-08:59,2,Child,1,280.07,4.21,10634.24,10,73
43,Kandy - Nuwara Eliya,75,120,Normal,1,115,High,3,Up,1,06:00-08:59,2,Child,1,281.47,4.4,4798.21,14,62
7,Colombo - Piliyandala,20,50,Semi-Luxury,3,65,Low,1,Down,2,18:00-20:59,6,Adult,3,283.94,5.95,955.18,35,39
23,Matara - Galle,35,50,Normal,1,45,Low,1,Up,1,12:00-14:59,4,Child,1,270.55,7.28,1300.27,22,58
13,Ella - Badulla,25,40,Expressway,2,41,High,3,Up,1,18:00-20:59,6,Child,1,271.64,6.16,1101.83,20,48
56,Colombo - Kurunegala,100,150,Luxury,4,525,Medium,2,Up,1,09:00-11:59,3,Adult,3,277.33,4.46,6216.68,25,27
2,Galle - Unawatuna,8,25,Normal,1,5,Low,1,Down,2,06:00-08:59,2,Child,1,271.08,8.36,259.36,60,56
5,Colombo - Maharagama,16,45,Luxury,4,52,Low,1,Down,2,21:00-23:59,7,Adult,3,270.17,6.54,660.48,80,33
43,Kandy - Nuwara Eliya,75,120,Normal,1,215,Medium,2,Up,1,21:00-23:59,7,Adult,3,272.23,4.15,4915.48,14,56
2,Galle - Unawatuna,8,25,Expressway,2,8,Medium,2,Up,1,00:00-05:59,1,Adult,3,272.44,8.03,271.55,60,39
29,Chilaw - Negombo,40,60,Luxury,4,193,High,3,Up,1,21:00-23:59,7,Adult,3,295.57,5.94,1990.07,20,28
11,Colombo - Homagama,23,55,Normal,1,27,Low,1,Down,2,12:00-14:59,4,Child,1,276.48,6.3,1010.09,40,52
27,Colombo - Kalutara,40,60,Normal,1,54,High,3,Up,1,21:00-23:59,7,Child,1,286.12,5.3,2160.81,30,56
19,Tissamaharama - Kataragama,30,45,Expressway,2,96,High,3,Up,1,21:00-23:59,7,Adult,3,279.8,5.59,1500.28,22,38
78,Colombo - Polonnaruwa,210,280,Normal,1,651,Medium,2,Up,1,06:00-08:59,2,Adult,3,273.92,4.11,13997.93,12,57
26,Colombo - Negombo,40,90,Normal,1,100,Low,1,Down,2,15:00-17:59,5,Adult,3,290.39,5.28,2198.21,40,72
52,Ratnapura - Colombo,85,130,Normal,1,223,Low,1,Up,1,00:00-05:59,1,Adult,3,275.53,3.88,6037.08,18,52
23,Matara - Galle,35,50,Normal,1,99,Medium,2,Down,2,06:00-08:59,2,Adult,3,283.39,5.73,1730.21,22,62
42,Hambantota - Matara (via A2),70,90,Normal,1,123,High,3,Up,1,12:00-14:59,4,Senior,4,275.2,4.6,4187.9,15,54
18,Kurunegala - Melsiripura,30,50,Normal,1,46,High,3,Up,1,00:00-05:59,1,Senior,4,278.26,6.26,1332.63,20,57
5,Colombo - Maharagama,16,45,Luxury,4,29,Medium,2,Up,1,00:00-05:59,1,Child,1,268.62,6.27,685.55,80,32
1,Kandy - Peradeniya,5,15,Normal,1,6,Low,1,Down,2,00:00-05:59,1,Adult,3,271.43,8.73,155.52,150,60
26,Colombo - Negombo,40,90,Semi-Luxury,3,130,Medium,2,Up,1,09:00-11:59,3,Adult,3,281.86,5.53,2039.45,40,38
3,Colombo - Dehiwala,12,30,Normal,1,19,Low,1,Down,2,12:00-14:59,4,Adult,3,274.66,6.86,480.33,100,64
64,Vavuniya - Anuradhapura,120,160,Normal,1,173,Low,1,Down,2,09:00-11:59,3,Child,1,264.8,4.91,6475.55,12,57
58,Vavuniya - Mannar,100,150,Luxury,4,468,Low,1,Up,1,18:00-20:59,6,Adult,3,270.3,4.86,5559.6,8,30
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,21:00-23:59,7,Senior,4,258.23,8.14,158.66,150,56
50,Colombo - Chilaw (fast),80,120,Semi-Luxury,3,184,Medium,2,Up,1,15:00-17:59,5,Child,1,274.88,4.39,5014.35,12,45
77,Colombo - Nuwara Eliya (via Kandy),200,360,Semi-Luxury,3,453,Medium,2,Down,2,12:00-14:59,4,Child,1,274.69,3.87,14200.73,6,39
55,Ratnapura - Kandy,95,140,Normal,1,289,High,3,Up,1,18:00-20:59,6,Adult,3,264.13,4.8,5232.21,14,58
28,Negombo - Colombo,40,90,Luxury,4,205,High,3,Down,2,09:00-11:59,3,Adult,3,274.84,4.68,2347.85,40,25
28,Negombo - Colombo,40,90,Normal,1,42,Medium,2,Down,2,09:00-11:59,3,Child,1,282.9,6.24,1814.81,40,43
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,29,Medium,2,Down,2,09:00-11:59,3,Adult,3,274.02,6.38,515.35,100,40
36,Matara - Deniyaya,55,100,Normal,1,183,High,3,Down,2,15:00-17:59,5,Youth,2,285.84,4.61,3411.31,12,70
89,Trincomalee - Colombo,300,420,Semi-Luxury,3,1340,Medium,2,Up,1,18:00-20:59,6,Adult,3,288.66,3.4,25436.22,6,38
65,Galle - Hambantota,130,180,Normal,1,379,Medium,2,Up,1,15:00-17:59,5,Youth,2,293.47,4.01,9502.5,12,72
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Down,2,09:00-11:59,3,Youth,2,276.69,6.99,197.97,150,56
10,Kuliyapitiya - Kurunegala,22,40,Luxury,4,89,Low,1,Up,1,00:00-05:59,1,Adult,3,275.11,6.58,919.39,24,36
3,Colombo - Dehiwala,12,30,Expressway,2,25,Medium,2,Down,2,06:00-08:59,2,Youth,2,261.24,7.8,402.13,100,46
73,Colombo - Puttalam,160,210,Semi-Luxury,3,750,Medium,2,Down,2,00:00-05:59,1,Youth,2,259.24,3.93,10557.69,10,45
64,Vavuniya - Anuradhapura,120,160,Normal,1,327,High,3,Up,1,21:00-23:59,7,Youth,2,285.99,5.29,6483.52,12,53
16,Colombo - Panadura,27,60,Semi-Luxury,3,92,Low,1,Down,2,00:00-05:59,1,Adult,3,288.97,5.48,1423.35,50,45
71,Kandy - Badulla,160,210,Normal,1,438,High,3,Up,1,09:00-11:59,3,Adult,3,267.11,4.05,10547.98,10,57
